system_size,hilbert_space_size,U,optimized_overlap,baseline_overlap,overlap_ratio
"$3\times3,\;(4,3)$",1176,9.0,0.9897209976912682,0.1746053063716838,5.668332871765309
"$3\times3,\;(4,3)$",1176,9.25,0.9892249178853132,0.1713682437178322,5.772510101195468
"$3\times3,\;(4,3)$",1176,9.5,0.9887340477425894,0.16826512282380368,5.876048649594055
"$3\times3,\;(4,3)$",1176,9.75,0.9883008408980369,0.16529004425381744,5.979191580228594
"$3\times3,\;(4,3)$",1176,10.0,0.9878411405976885,0.1624372212857148,6.081371823396009
"$3\times3,\;(4,3)$",1176,10.25,0.9873868839858403,0.15970102707105027,6.182720938585801
"$3\times3,\;(4,3)$",1176,10.5,0.9869384141920743,0.1570760090419776,6.2831900314472655
"$3\times3,\;(4,3)$",1176,10.75,0.9864960030030355,0.15455690743965755,6.382736425987208
"$3\times3,\;(4,3)$",1176,11.0,0.9860599020384148,0.15213866979017787,6.4813232782851316
"$3\times3,\;(4,3)$",1176,11.25,0.985630335095679,0.1498164514565391,6.5789192409326605
"$3\times3,\;(4,3)$",1176,11.5,0.9852074971893654,0.14758562492977512,6.675497682502286
"$3\times3,\;(4,3)$",1176,11.75,0.9847915553137107,0.14544177430684146,6.771036450889797
"$3\times3,\;(4,3)$",1176,12.0,0.9843826496237631,0.1433806923909039,6.865517478043735
"$3\times3,\;(4,3)$",1176,12.25,0.9839809029977897,0.1413983786574261,6.958926349373045
"$3\times3,\;(4,3)$",1176,12.5,0.983586431336001,0.13949103336699376,7.0512520238360805
"$3\times3,\;(4,3)$",1176,12.75,0.9831993697395267,0.137655046676036,7.1424869155246835
"$3\times3,\;(4,3)$",1176,13.0,0.9828199494835875,0.13588699978906915,7.232626748763102
"$3\times3,\;(4,3)$",1176,13.25,0.9824549448950514,0.13418363793145072,7.3217193991785345
"$3\times3,\;(4,3)$",1176,13.5,0.9821000785866534,0.13254196152283004,7.40972947210751
"$3\times3,\;(4,3)$",1176,13.75,0.9817505914517597,0.13095893743040476,7.496629177932124
"$3\times3,\;(4,3)$",1176,14.0,0.9814080251835918,0.12943189186627957,7.5824281869998265
"$3\times3,\;(4,3)$",1176,14.25,0.981072281185321,0.12795820011111791,7.667130987567544
"$3\times3,\;(4,3)$",1176,14.5,0.9807432586030425,0.1265353913290529,7.750742683939216
"$3\times3,\;(4,3)$",1176,14.75,0.9804208552863309,0.12516113333171197,7.833269236128933
"$3\times3,\;(4,3)$",1176,15.0,0.9801049683990093,0.12383321047789986,7.914718229597429
"$3\times3,\;(4,4)$",1764,0.5,0.9999963538397582,0.24947748924493296,4.0083630666091
"$3\times3,\;(4,4)$",1764,0.75,0.9999842439331519,0.24793690794632184,4.033220597191797
"$3\times3,\;(4,4)$",1764,1.0,0.9999601344895717,0.2454384477530499,4.074178856833753
"$3\times3,\;(4,4)$",1764,1.25,0.9999194938071029,0.24206533309587086,4.130783541033036
"$3\times3,\;(4,4)$",1764,1.5,0.9998574409502683,0.2379185067702022,4.202520663581661
"$3\times3,\;(4,4)$",1764,1.75,0.9997747326322758,0.23311051631219282,4.288844400710474
"$3\times3,\;(4,4)$",1764,2.0,0.9996748183214672,0.22775930794913002,4.389172180593139
"$3\times3,\;(4,4)$",1764,2.25,0.9995538244347528,0.22198254002631745,4.502848847104143
"$3\times3,\;(4,4)$",1764,2.5,0.999407379042615,0.2158928334285577,4.6291827439160205
"$3\times3,\;(4,4)$",1764,2.75,0.9992316418702005,0.20959419698590354,4.767458528145246
"$3\times3,\;(4,4)$",1764,3.0,0.9990238382202774,0.20317964995634663,4.916948318568906
"$3\times3,\;(4,4)$",1764,3.25,0.9987816683978918,0.19672995713092822,5.076917023537906
"$3\times3,\;(4,4)$",1764,3.5,0.9985037937262752,0.19031328036705109,5.246632246580444
"$3\times3,\;(4,4)$",1764,3.75,0.9981890487725104,0.18398553972663856,5.425366853588583
"$3\times3,\;(4,4)$",1764,4.0,0.9978368845601538,0.17779125148688357,5.612407113483695
"$3\times3,\;(4,4)$",1764,4.25,0.9974477063276956,0.17176467685167773,5.807059545712137
"$3\times3,\;(4,4)$",1764,4.5,0.9970222412447421,0.1659311026907515,6.008651934911255
"$3\times3,\;(4,4)$",1764,4.75,0.9965614994074702,0.1603081610615722,6.216536281173511
"$3\times3,\;(4,4)$",1764,5.0,0.9960670051654295,0.1549070911315782,6.430093018268411
"$3\times3,\;(4,4)$",1764,5.25,0.9955222465762698,0.14973391067192643,6.648609136760628
"$3\times3,\;(4,4)$",1764,5.5,0.9948988145865384,0.14479043760230437,6.8713019385936605
"$3\times3,\;(4,4)$",1764,5.75,0.9943388412737864,0.14007523531835064,7.098605538758801
"$3\times3,\;(4,4)$",1764,6.0,0.9937722913597079,0.1355843199545249,7.329551763013746
"$3\times3,\;(4,4)$",1764,6.25,0.9931966243178068,0.1313118333900518,7.563649053376566
"$3\times3,\;(4,4)$",1764,6.5,0.9926149312803747,0.1272505790184889,7.800474771404792
"$3\times3,\;(4,4)$",1764,6.75,0.9920300184725304,0.1233924306683929,8.039634304137588
"$3\times3,\;(4,4)$",1764,7.0,0.9914436500247295,0.11972867733752213,8.280753384001661
"$3\times3,\;(4,4)$",1764,7.25,0.9908573494364179,0.11625029052846514,8.523482779544501
"$3\times3,\;(4,4)$",1764,7.5,0.9902723851166545,0.11294813098706169,8.767496871905664
"$3\times3,\;(4,4)$",1764,7.75,0.989689848555784,0.1098131071745827,9.012492898341895
"$3\times3,\;(4,4)$",1764,8.0,0.9891106990984389,0.10683629102800007,9.25819016722706
"$3\times3,\;(4,4)$",1764,8.25,0.9885358484411911,0.10400900453172779,9.504329484661492
"$3\times3,\;(4,4)$",1764,8.5,0.9879660561711989,0.10132287920810856,9.750670962892801
"$3\times3,\;(4,4)$",1764,8.75,0.9874020892295594,0.09876989571342187,9.996994348303042
"$3\times3,\;(4,4)$",1764,9.0,0.986844488712447,0.09634240802339045,10.24309552728697
"$3\times3,\;(4,4)$",1764,9.25,0.9862938227610917,0.09403315553282887,10.488787887339978
"$3\times3,\;(4,4)$",1764,9.5,0.9857504949353162,0.0918352662518429,10.73389924336975
"$3\times3,\;(4,4)$",1764,9.75,0.9852148708890146,0.08974225324736174,10.97827205400571
"$3\times3,\;(4,4)$",1764,10.0,0.984687235292044,0.08774800599043298,11.221761955472845
"$3\times3,\;(4,4)$",1764,10.25,0.9841678145670031,0.08584677807656727,11.46423705836948
"$3\times3,\;(4,4)$",1764,10.5,0.9836567781027863,0.08403317250867082,11.705577080304678
"$3\times3,\;(4,4)$",1764,10.75,0.9831542396875561,0.08230212608422438,11.945672444493587
"$3\times3,\;(4,4)$",1764,11.0,0.9826603091135335,0.0806488938412463,12.184423893622844
"$3\times3,\;(4,4)$",1764,11.25,0.9821750217953462,0.07906902665494309,12.421741652158614
"$3\times3,\;(4,4)$",1764,11.5,0.981698403202545,0.07755836209823697,12.657544288507617
"$3\times3,\;(4,4)$",1764,11.75,0.9812304487196397,0.07611300073806326,12.8917588218137
"$3\times3,\;(4,4)$",1764,12.0,0.9807711301016117,0.0747292925061167,13.12431975749448
"$3\times3,\;(4,4)$",1764,12.25,0.9803203936240547,0.0734038205224653,13.35516852728431
"$3\times3,\;(4,4)$",1764,12.5,0.9798781680250358,0.07213338583836015,13.584253070011053
"$3\times3,\;(4,4)$",1764,12.75,0.9794443723462659,0.07091499324538386,13.81152740094242
"$3\times3,\;(4,4)$",1764,13.0,0.9790189076302989,0.06974583741401608,14.036951077363591
"$3\times3,\;(4,4)$",1764,13.25,0.9786016629818615,0.06862329042648618,14.260488777206106
"$3\times3,\;(4,4)$",1764,13.5,0.9781925191193452,0.0675448895320917,14.482109984865541
"$3\times3,\;(4,4)$",1764,13.75,0.9777913493945578,0.06650832594772149,14.701788617610754
"$3\times3,\;(4,4)$",1764,14.0,0.9773980201846489,0.06551143446922214,14.919502650240995
"$3\times3,\;(4,4)$",1764,14.25,0.9770123921062731,0.0645521835014784,15.135233838897133
"$3\times3,\;(4,4)$",1764,14.5,0.9766343225772067,0.06362866609482376,15.348967415437563
"$3\times3,\;(4,4)$",1764,14.75,0.9762636658425399,0.06273909131617572,15.560691832825995
"$3\times3,\;(4,4)$",1764,15.0,0.975900275192468,0.06188177646193249,15.770398508077864
"$3\times3,\;(5,4)$",1764,0.5,0.9999999849844053,0.9987249353372347,1.0012766774935284
"$3\times3,\;(5,4)$",1764,0.75,0.999999882390766,0.9948846522733511,1.0051415308354856
"$3\times3,\;(5,4)$",1764,1.0,0.9999994582118819,0.9884747636142969,1.0116590681136317
"$3\times3,\;(5,4)$",1764,1.25,0.9999983029262762,0.979515915468135,1.020910724506556
"$3\times3,\;(5,4)$",1764,1.5,0.9999957697252438,0.9680538040733282,1.0329960643897187
"$3\times3,\;(5,4)$",1764,1.75,0.9999909432880134,0.954158038199608,1.048034920058827
"$3\times3,\;(5,4)$",1764,2.0,0.9999825657520862,0.9379197951065453,1.0661706586952786
"$3\times3,\;(5,4)$",1764,2.25,0.9999689432264396,0.9194484161056226,1.087574817369164
"$3\times3,\;(5,4)$",1764,2.5,0.9999478093729247,0.8988672030662326,1.1124533256546507
"$3\times3,\;(5,4)$",1764,2.75,0.9999162492925366,0.8763088857727478,1.1410545591019419
"$3\times3,\;(5,4)$",1764,3.0,0.999870727432518,0.8519112994578557,1.1736793819600957
"$3\times3,\;(5,4)$",1764,3.25,0.9998071361439769,0.8258139093458323,1.210693020339138
"$3\times3,\;(5,4)$",1764,3.5,0.9997198125749809,0.7981557376456749,1.2525372748980803
"$3\times3,\;(5,4)$",1764,3.75,0.9995995930260705,0.7690752398367988,1.2997422634984193
"$3\times3,\;(5,4)$",1764,4.0,0.9994420318179033,0.7387124577634162,1.3529513700687983
"$3\times3,\;(5,4)$",1764,4.25,0.9992414976051367,0.7072134319231917,1.4129277704579304
"$3\times3,\;(5,4)$",1764,4.5,0.9989870340091271,0.6747365590712414,1.4805586277764595
"$3\times3,\;(5,4)$",1764,4.75,0.9986685718325579,0.6414599997679253,1.5568680388393157
"$3\times3,\;(5,4)$",1764,5.0,0.9982751350061136,0.6075887708196688,1.643011166350867
"$3\times3,\;(5,4)$",1764,5.25,0.9978057617570373,0.5733597386326134,1.740278736935159
"$3\times3,\;(5,4)$",1764,5.5,0.9972688833216354,0.5390426279663387,1.8500742456752628
"$3\times3,\;(5,4)$",1764,5.75,0.9966520109072761,0.5049355476390703,1.9738202540251462
"$3\times3,\;(5,4)$",1764,6.0,0.9959439054888541,0.47135448684559567,2.1129403310742245
"$3\times3,\;(5,4)$",1764,6.25,0.9951615820868263,0.4386176042849719,2.2688591893367445
"$3\times3,\;(5,4)$",1764,6.5,0.994315957111252,0.40702652419179075,2.442877547318589
"$3\times3,\;(5,4)$",1764,6.75,0.9934047956728608,0.37684776243950013,2.636090471234638
"$3\times3,\;(5,4)$",1764,7.0,0.992432506097127,0.3482974578439386,2.8493819973323076
"$3\times3,\;(5,4)$",1764,7.25,0.9914172166730294,0.3215317465789058,3.0834193737374225
"$3\times3,\;(5,4)$",1764,7.5,0.9903704791328573,0.296643725503172,3.3385856297920156
"$3\times3,\;(5,4)$",1764,7.75,0.9892983657383927,0.2736665204346608,3.6149776895146095
"$3\times3,\;(5,4)$",1764,8.0,0.9882137136816187,0.25258094814372345,3.9124633941880127
"$3\times3,\;(5,4)$",1764,8.25,0.9871295703279775,0.23332582943071978,4.230691358673948
"$3\times3,\;(5,4)$",1764,8.5,0.9860502327894726,0.2158091147537199,4.5690852025168045
"$3\times3,\;(5,4)$",1764,8.75,0.9849875556927556,0.19991841770499108,4.9269475369010225
"$3\times3,\;(5,4)$",1764,9.0,0.9839599866139639,0.18553009202630721,5.303506163703317
"$3\times3,\;(5,4)$",1764,9.25,0.9829725105825244,0.17251647450140362,5.69784719646892
"$3\times3,\;(5,4)$",1764,9.5,0.982022804204138,0.16075127229298403,6.1089582072750925
"$3\times3,\;(5,4)$",1764,9.75,0.9811160559312212,0.15011328812756153,6.535837487601363
"$3\times3,\;(5,4)$",1764,10.0,0.9802509645233732,0.1404887755084172,6.977432616776155
"$3\times3,\;(5,4)$",1764,10.25,0.9794237641781782,0.131772735506564,7.432673841163374
"$3\times3,\;(5,4)$",1764,10.5,0.9786323718915183,0.12386944040836023,7.900514999222263
"$3\times3,\;(5,4)$",1764,10.75,0.9778755179592553,0.11669242285789805,8.379940136730738
"$3\times3,\;(5,4)$",1764,11.0,0.9771520058979056,0.11016411735102083,8.869966277534479
"$3\times3,\;(5,4)$",1764,11.25,0.9764605687529675,0.10421529387182993,9.369647510219334
"$3\times3,\;(5,4)$",1764,11.5,0.9757998655912494,0.09878438310568627,9.878078243878612
"$3\times3,\;(5,4)$",1764,11.75,0.9751685136946558,0.09381676155562868,10.394395388679339
"$3\times3,\;(5,4)$",1764,12.0,0.9745651096820446,0.0892640413500958,10.917779376129475
"$3\times3,\;(5,4)$",1764,12.25,0.9739882599614256,0.08508339209975502,11.447454502278006
"$3\times3,\;(5,4)$",1764,12.5,0.9734366014341137,0.08123691051701376,11.98268859855574
"$3\times3,\;(5,4)$",1764,12.75,0.972908801741464,0.07769104516782788,12.522792036582729
"$3\times3,\;(5,4)$",1764,13.0,0.9724035725890852,0.07441607851314114,13.067116569672082
"$3\times3,\;(5,4)$",1764,13.25,0.9719196886211893,0.07138566490521447,13.615054085602472
"$3\times3,\;(5,4)$",1764,13.5,0.9714559515334806,0.06857642207306147,14.16603436234234
"$3\times3,\;(5,4)$",1764,13.75,0.9710112127905105,0.06596756976663232,14.719523793669703
"$3\times3,\;(5,4)$",1764,14.0,0.9705840372700654,0.06354061450692527,15.275018109311512
"$3\times3,\;(5,4)$",1764,14.25,0.9701475977069791,0.061279072032657256,15.831630041492167
"$3\times3,\;(5,4)$",1764,14.5,0.9696444981601414,0.05916822519171694,16.387926036623515
"$3\times3,\;(5,4)$",1764,14.75,0.9691721965365603,0.057194913593533014,16.945076679793146
"$3\times3,\;(5,4)$",1764,15.0,0.9686682302861831,0.05534734675928621,17.50161998729703
"$4\times3,\;(5,4)$",32670,0.5,0.9999999732162008,0.9985247944312864,1.0014773581919463
"$4\times3,\;(5,4)$",32670,0.75,0.9999996385796068,0.9941706997574171,1.0058631166897314
"$4\times3,\;(5,4)$",32670,1.0,0.9999985762795107,0.9870668376909506,1.0131011782533506
"$4\times3,\;(5,4)$",32670,1.25,0.9999960494576363,0.977368903808723,1.0231510799665686
"$4\times3,\;(5,4)$",32670,1.5,0.9999907606595145,0.9652556718327787,1.0359853765591271
"$4\times3,\;(5,4)$",32670,1.75,0.999981137279156,0.950925229510309,1.0515875552004326
"$4\times3,\;(5,4)$",32670,2.0,0.9999654044676969,0.934591053516962,1.0699496862341282
"$4\times3,\;(5,4)$",32670,2.25,0.9999417405724463,0.9164780047332406,1.0910700915986518
"$4\times3,\;(5,4)$",32670,2.5,0.9999068875807899,0.8968183044351301,1.1149492407055532
"$4\times3,\;(5,4)$",32670,2.75,0.9998579599404724,0.8758475419807439,1.1415890460562086
"$4\times3,\;(5,4)$",32670,3.0,0.9997919416451992,0.8538007667596885,1.1709897444102455
"$4\times3,\;(5,4)$",32670,3.25,0.9997053645870042,0.8309087286982496,1.2031470245272322
"$4\times3,\;(5,4)$",32670,3.5,0.9995944146698581,0.807394346822597,1.2380498062732805
"$4\times3,\;(5,4)$",32670,3.75,0.9994561650125702,0.7834694976257607,1.275679739978824
"$4\times3,\;(5,4)$",32670,4.0,0.9992879348776122,0.7593322185596734,1.3160088699687928
"$4\times3,\;(5,4)$",32670,4.25,0.9990860548768951,0.7351644135965864,1.3589967582749902
"$4\times3,\;(5,4)$",32670,4.5,0.9988487910825354,0.7111301272687267,1.404593551561181
"$4\times3,\;(5,4)$",32670,4.75,0.9985748151197327,0.6873744235413725,1.4527378106026219
"$4\times3,\;(5,4)$",32670,5.0,0.9982618582478178,0.6640228708559749,1.5033546313863917
"$4\times3,\;(5,4)$",32670,5.25,0.9979092561633129,0.641181599894197,1.5563597837616996
"$4\times3,\;(5,4)$",32670,5.5,0.9975174700498098,0.6189378706970472,1.6116600991411412
"$4\times3,\;(5,4)$",32670,5.75,0.9970871396195383,0.5973610639559526,1.669153213663521
"$4\times3,\;(5,4)$",32670,6.0,0.9966193784661608,0.5765039990467957,1.728729341191029
"$4\times3,\;(5,4)$",32670,6.25,0.9961157618258164,0.5564044785201605,1.7902727247543597
"$4\times3,\;(5,4)$",32670,6.5,0.9955782443680532,0.5370869638639616,1.8536630217303554
"$4\times3,\;(5,4)$",32670,6.75,0.9950090836786577,0.5185642982870209,1.9187766820150984
"$4\times3,\;(5,4)$",32670,7.0,0.9944107678040766,0.5008394067115735,1.985488271246883
"$4\times3,\;(5,4)$",32670,7.25,0.9937859949231158,0.48390691898586,2.05367180325883
"$4\times3,\;(5,4)$",32670,7.5,0.993137584138557,0.4677546778428483,2.1232018217725273
"$4\times3,\;(5,4)$",32670,7.75,0.9924682626352705,0.4523651071640439,2.193954058166042
"$4\times3,\;(5,4)$",32670,8.0,0.991782243496709,0.4377164279819543,2.265809963014678
"$4\times3,\;(5,4)$",32670,8.25,0.9910794460395678,0.4237837191072422,2.33864445790275
"$4\times3,\;(5,4)$",32670,8.5,0.9903629276204742,0.41053982633543207,2.412343125052372
"$4\times3,\;(5,4)$",32670,8.75,0.9896357975328425,0.3979561291049165,2.486796219871604
"$4\times3,\;(5,4)$",32670,9.0,0.9889004705041465,0.3860031765763321,2.5618972343057687
"$4\times3,\;(5,4)$",32670,9.25,0.988159158669826,0.3746512067490875,2.6375443101978817
"$4\times3,\;(5,4)$",32670,9.5,0.9874139178764744,0.3638705627766926,2.7136405603727014
"$4\times3,\;(5,4)$",32670,9.75,0.9866666507859205,0.3536320204013772,2.790094204891402
"$4\times3,\;(5,4)$",32670,10.0,0.9859190992661527,0.34390703966113256,2.8668186037646226
"$4\times3,\;(5,4)$",32670,10.25,0.9851728588871236,0.33466795293530915,2.9437322882169004
"$4\times3,\;(5,4)$",32670,10.5,0.9844294014177398,0.3258881001444818,3.0207589690488703
"$4\times3,\;(5,4)$",32670,10.75,0.9836901487115304,0.3175419206192065,3.0978276719915763
"$4\times3,\;(5,4)$",32670,11.0,0.9829574479234442,0.3096050098773504,3.1748757822518487
"$4\times3,\;(5,4)$",32670,11.25,0.9822511804643311,0.3020541483505901,3.25190428877754
"$4\times3,\;(5,4)$",32670,11.5,0.9815315865302288,0.29486730800525285,3.328722987876104
"$4\times3,\;(5,4)$",32670,11.75,0.9808191524469809,0.2880236418247848,3.4053425136664606
"$4\times3,\;(5,4)$",32670,12.0,0.9801150993152576,0.2815034602631993,3.481715991692864
"$4\times3,\;(5,4)$",32670,12.25,0.9794199943266035,0.2752881980373941,3.557798704445596
"$4\times3,\;(5,4)$",32670,12.5,0.9787343142685181,0.2693603739939512,3.633549730260238
"$4\times3,\;(5,4)$",32670,12.75,0.9780584558397312,0.2637035462497428,3.7089317521481195
"$4\times3,\;(5,4)$",32670,13.0,0.9773927862037112,0.25830226435905024,3.7839110262118996
"$4\times3,\;(5,4)$",32670,13.25,0.9768080123722223,0.2531420198888178,3.858735159027509
"$4\times3,\;(5,4)$",32670,13.5,0.9761782533545048,0.24820919647463724,3.9328851115081616
"$4\times3,\;(5,4)$",32670,13.75,0.975546543907144,0.24349102018328006,4.006499061742945
"$4\times3,\;(5,4)$",32670,14.0,0.9749255031802183,0.2389755108006063,4.079604223520901
"$4\times3,\;(5,4)$",32670,14.25,0.9743151849820588,0.23465143450231696,4.152180816829562
"$4\times3,\;(5,4)$",32670,14.5,0.9737156010057529,0.23050825823092946,4.224211351379256
"$4\times3,\;(5,4)$",32670,14.75,0.9731267303258145,0.22653610600030027,4.2956804877917545
"$4\times3,\;(5,4)$",32670,15.0,0.9725485232967738,0.2227257172647873,4.366574885200887
