system_size,U,sparsity,overlap
"$3\times3,\;(4,4)$",4.5,0.5658721923828125,0.95
"$3\times3,\;(4,4)$",4.75,0.5566253662109375,0.95
"$3\times3,\;(4,4)$",5.0,0.5535125732421875,0.95
"$3\times3,\;(4,4)$",5.25,0.5445632934570312,0.95
"$3\times3,\;(4,4)$",5.5,0.5360031127929688,0.95
"$3\times3,\;(4,4)$",5.75,0.5344696044921875,0.95
"$3\times3,\;(4,4)$",6.0,0.5379486083984375,0.95
"$3\times3,\;(4,4)$",6.25,0.53515625,0.95
"$3\times3,\;(4,4)$",6.5,0.529937744140625,0.95
"$3\times3,\;(4,4)$",6.75,0.53387451171875,0.95
"$3\times3,\;(4,4)$",7.0,0.5238494873046875,0.95
"$3\times3,\;(4,4)$",7.25,0.5239639282226562,0.95
"$3\times3,\;(4,4)$",7.5,0.5234146118164062,0.95
"$3\times3,\;(4,4)$",7.75,0.5233001708984375,0.95
"$3\times3,\;(4,4)$",8.0,0.5368270874023438,0.95
"$3\times3,\;(4,4)$",8.25,0.533233642578125,0.95
"$3\times3,\;(4,4)$",8.5,0.539459228515625,0.95
"$3\times3,\;(4,4)$",8.75,0.5510406494140625,0.95
"$3\times3,\;(4,4)$",9.0,0.542388916015625,0.95
"$3\times3,\;(4,4)$",9.25,0.5346527099609375,0.95
"$3\times3,\;(4,4)$",9.5,0.5285186767578125,0.95
"$3\times3,\;(4,4)$",9.75,0.53076171875,0.95
"$3\times3,\;(4,4)$",10.0,0.5216522216796875,0.95
"$3\times3,\;(4,4)$",10.25,0.519683837890625,0.95
"$3\times3,\;(4,4)$",10.5,0.5150146484375,0.95
"$3\times3,\;(4,4)$",10.75,0.5138702392578125,0.95
"$3\times3,\;(4,4)$",11.0,0.515380859375,0.95
"$3\times3,\;(4,4)$",11.25,0.51611328125,0.95
"$3\times3,\;(4,4)$",11.5,0.51702880859375,0.95
"$3\times3,\;(4,4)$",11.75,0.5170745849609375,0.95
"$3\times3,\;(4,4)$",12.0,0.515838623046875,0.95
"$3\times3,\;(4,4)$",12.25,0.517486572265625,0.95
"$3\times3,\;(4,4)$",12.5,0.5150146484375,0.95
"$3\times3,\;(4,4)$",12.75,0.5150604248046875,0.95
"$3\times3,\;(4,4)$",13.0,0.5089263916015625,0.95
"$3\times3,\;(4,4)$",13.25,0.5091094970703125,0.95
"$3\times3,\;(4,4)$",13.5,0.509429931640625,0.95
"$3\times3,\;(4,4)$",13.75,0.5098419189453125,0.95
"$3\times3,\;(4,4)$",14.0,0.5071868896484375,0.95
"$3\times3,\;(4,4)$",14.25,0.50750732421875,0.95
"$3\times3,\;(4,4)$",14.5,0.5069580078125,0.95
"$3\times3,\;(4,4)$",14.75,0.5038909912109375,0.95
"$3\times3,\;(4,4)$",15.0,0.5035247802734375,0.95
"$3\times3,\;(5,4)$",0.5,NaN,0.95
"$3\times3,\;(5,4)$",0.75,NaN,0.95
"$3\times3,\;(5,4)$",1.0,NaN,0.95
"$3\times3,\;(5,4)$",1.25,NaN,0.95
"$3\times3,\;(5,4)$",1.5,NaN,0.95
"$3\times3,\;(5,4)$",1.75,NaN,0.95
"$3\times3,\;(5,4)$",2.0,0.9046630859375,0.95
"$3\times3,\;(5,4)$",2.25,0.79351806640625,0.95
"$3\times3,\;(5,4)$",2.5,0.709747314453125,0.95
"$3\times3,\;(5,4)$",2.75,0.658294677734375,0.95
"$3\times3,\;(5,4)$",3.0,0.613067626953125,0.95
"$3\times3,\;(5,4)$",3.25,0.58477783203125,0.95
"$3\times3,\;(5,4)$",3.5,0.5589599609375,0.95
"$3\times3,\;(5,4)$",3.75,0.553924560546875,0.95
"$3\times3,\;(5,4)$",4.0,0.5438079833984375,0.95
"$3\times3,\;(5,4)$",4.25,0.5377197265625,0.95
"$3\times3,\;(5,4)$",4.5,0.5333709716796875,0.95
"$3\times3,\;(5,4)$",4.75,0.5297088623046875,0.95
"$3\times3,\;(5,4)$",5.0,0.5179443359375,0.95
"$3\times3,\;(5,4)$",5.25,0.513916015625,0.95
"$3\times3,\;(5,4)$",5.5,0.5112838745117188,0.95
"$3\times3,\;(5,4)$",5.75,0.5062713623046875,0.95
"$3\times3,\;(5,4)$",6.0,0.5013504028320312,0.95
"$3\times3,\;(5,4)$",6.25,0.49462127685546875,0.95
"$3\times3,\;(5,4)$",6.5,0.49498748779296875,0.95
"$3\times3,\;(5,4)$",6.75,0.48699951171875,0.95
"$3\times3,\;(5,4)$",7.0,0.48038482666015625,0.95
"$3\times3,\;(5,4)$",7.25,0.4850311279296875,0.95
"$3\times3,\;(5,4)$",7.5,0.47502899169921875,0.95
"$3\times3,\;(5,4)$",7.75,0.4739532470703125,0.95
"$3\times3,\;(5,4)$",8.0,0.4670867919921875,0.95
"$3\times3,\;(5,4)$",8.25,0.4606781005859375,0.95
"$3\times3,\;(5,4)$",8.5,0.458343505859375,0.95
"$3\times3,\;(5,4)$",8.75,0.45733642578125,0.95
"$3\times3,\;(5,4)$",9.0,0.445709228515625,0.95
"$3\times3,\;(5,4)$",9.25,0.4463043212890625,0.95
"$3\times3,\;(5,4)$",9.5,0.439117431640625,0.95
"$3\times3,\;(5,4)$",9.75,0.43408203125,0.95
"$3\times3,\;(5,4)$",10.0,0.42822265625,0.95
"$3\times3,\;(5,4)$",10.25,0.428131103515625,0.95
"$3\times3,\;(5,4)$",10.5,0.4246063232421875,0.95
"$3\times3,\;(5,4)$",10.75,0.42236328125,0.95
"$3\times3,\;(5,4)$",11.0,0.4166412353515625,0.95
"$3\times3,\;(5,4)$",11.25,0.4171905517578125,0.95
"$3\times3,\;(5,4)$",11.5,0.417327880859375,0.95
"$3\times3,\;(5,4)$",11.75,0.414581298828125,0.95
"$3\times3,\;(5,4)$",12.0,0.4128875732421875,0.95
"$3\times3,\;(5,4)$",12.25,0.4124755859375,0.95
"$3\times3,\;(5,4)$",12.5,0.4121551513671875,0.95
"$3\times3,\;(5,4)$",12.75,0.409820556640625,0.95
"$3\times3,\;(5,4)$",13.0,0.41009521484375,0.95
"$3\times3,\;(5,4)$",13.25,0.40789794921875,0.95
"$3\times3,\;(5,4)$",13.5,0.4066162109375,0.95
"$3\times3,\;(5,4)$",13.75,0.4035491943359375,0.95
"$3\times3,\;(5,4)$",14.0,0.400390625,0.95
"$3\times3,\;(5,4)$",14.25,0.39874267578125,0.95
"$3\times3,\;(5,4)$",14.5,0.3948974609375,0.95
"$3\times3,\;(5,4)$",14.75,0.392791748046875,0.95
"$3\times3,\;(5,4)$",15.0,0.405517578125,0.95
"$4\times3,\;(5,4)$",0.5,NaN,0.95
"$4\times3,\;(5,4)$",0.75,NaN,0.95
"$4\times3,\;(5,4)$",1.0,NaN,0.95
"$4\times3,\;(5,4)$",1.25,NaN,0.95
"$4\times3,\;(5,4)$",1.5,NaN,0.95
"$4\times3,\;(5,4)$",1.75,NaN,0.95
"$4\times3,\;(5,4)$",2.0,0.8577880859375,0.95
"$4\times3,\;(5,4)$",2.25,0.774749755859375,0.95
"$4\times3,\;(5,4)$",2.5,0.718536376953125,0.95
"$4\times3,\;(5,4)$",2.75,0.687042236328125,0.95
"$4\times3,\;(5,4)$",3.0,0.64501953125,0.95
"$4\times3,\;(5,4)$",3.25,0.627899169921875,0.95
"$4\times3,\;(5,4)$",3.5,0.6035003662109375,0.95
"$4\times3,\;(5,4)$",3.75,0.5847320556640625,0.95
"$4\times3,\;(5,4)$",4.0,0.5838623046875,0.95
"$4\times3,\;(5,4)$",4.25,0.5659637451171875,0.95
"$4\times3,\;(5,4)$",4.5,0.559417724609375,0.95
"$4\times3,\;(5,4)$",4.75,0.5464630126953125,0.95
"$4\times3,\;(5,4)$",5.0,0.539276123046875,0.95
"$4\times3,\;(5,4)$",5.25,0.5384521484375,0.95
"$4\times3,\;(5,4)$",5.5,0.5333938598632812,0.95
"$4\times3,\;(5,4)$",5.75,0.52874755859375,0.95
"$4\times3,\;(5,4)$",6.0,0.522979736328125,0.95
"$4\times3,\;(5,4)$",6.25,0.5205078125,0.95
"$4\times3,\;(5,4)$",6.5,0.5172576904296875,0.95
"$4\times3,\;(5,4)$",6.75,0.5146942138671875,0.95
"$4\times3,\;(5,4)$",7.0,0.5153350830078125,0.95
"$4\times3,\;(5,4)$",7.25,0.5141677856445312,0.95
"$4\times3,\;(5,4)$",7.5,0.5175323486328125,0.95
"$4\times3,\;(5,4)$",7.75,0.5153350830078125,0.95
"$4\times3,\;(5,4)$",8.0,0.5078964233398438,0.95
"$4\times3,\;(5,4)$",8.25,0.51007080078125,0.95
"$4\times3,\;(5,4)$",8.5,0.5070037841796875,0.95
"$4\times3,\;(5,4)$",8.75,0.5053558349609375,0.95
"$4\times3,\;(5,4)$",9.0,0.5049896240234375,0.95
"$4\times3,\;(5,4)$",9.25,0.503570556640625,0.95
"$4\times3,\;(5,4)$",9.5,0.5053558349609375,0.95
"$4\times3,\;(5,4)$",9.75,0.5060882568359375,0.95
"$4\times3,\;(5,4)$",10.0,0.5077362060546875,0.95
"$4\times3,\;(5,4)$",10.25,0.5072784423828125,0.95
"$4\times3,\;(5,4)$",10.5,0.50860595703125,0.95
"$4\times3,\;(5,4)$",10.75,0.5010986328125,0.95
"$4\times3,\;(5,4)$",11.0,0.5007781982421875,0.95
"$4\times3,\;(5,4)$",11.25,0.498260498046875,0.95
"$4\times3,\;(5,4)$",11.5,0.4967498779296875,0.95
"$4\times3,\;(5,4)$",11.75,0.4940948486328125,0.95
"$4\times3,\;(5,4)$",12.0,0.4922637939453125,0.95
"$4\times3,\;(5,4)$",12.25,0.488922119140625,0.95
"$4\times3,\;(5,4)$",12.5,0.489013671875,0.95
"$4\times3,\;(5,4)$",12.75,0.4884185791015625,0.95
"$4\times3,\;(5,4)$",13.0,0.485443115234375,0.95
"$4\times3,\;(5,4)$",13.25,0.464752197265625,0.95
"$4\times3,\;(5,4)$",13.5,0.4587554931640625,0.95
"$4\times3,\;(5,4)$",13.75,0.45806884765625,0.95
"$4\times3,\;(5,4)$",14.0,0.4566497802734375,0.95
"$4\times3,\;(5,4)$",14.25,0.4536285400390625,0.95
"$4\times3,\;(5,4)$",14.5,0.4533538818359375,0.95
"$4\times3,\;(5,4)$",14.75,0.453582763671875,0.95
"$4\times3,\;(5,4)$",15.0,0.45147705078125,0.95
